col1,col2,Cluster
846772.0000000,509036.0000000,cluster_1
844627.0000000,556401.0000000,cluster_1
861069.0000000,548327.0000000,cluster_1
854342.0000000,541611.0000000,cluster_1
844086.0000000,531300.0000000,cluster_1
923996.0000000,594948.0000000,cluster_1
832154.0000000,559403.0000000,cluster_1
803202.0000000,549001.0000000,cluster_1
856619.0000000,544008.0000000,cluster_1
897286.0000000,558004.0000000,cluster_1
851216.0000000,516166.0000000,cluster_1
858537.0000000,548576.0000000,cluster_1
828001.0000000,524067.0000000,cluster_1
849327.0000000,548496.0000000,cluster_1
858278.0000000,544519.0000000,cluster_1
793875.0000000,473793.0000000,cluster_1
766617.0000000,548142.0000000,cluster_1
847728.0000000,576707.0000000,cluster_1
858418.0000000,546935.0000000,cluster_1
816840.0000000,539239.0000000,cluster_1
852687.0000000,540692.0000000,cluster_1
861927.0000000,562723.0000000,cluster_1
892382.0000000,513991.0000000,cluster_1
811745.0000000,461099.0000000,cluster_1
800152.0000000,576217.0000000,cluster_1
870139.0000000,566584.0000000,cluster_1
859492.0000000,572224.0000000,cluster_1
830226.0000000,483466.0000000,cluster_1
850674.0000000,533083.0000000,cluster_1
834632.0000000,541216.0000000,cluster_1
899052.0000000,526048.0000000,cluster_1
925485.0000000,596955.0000000,cluster_1
893145.0000000,551400.0000000,cluster_1
839493.0000000,521150.0000000,cluster_1
883434.0000000,581923.0000000,cluster_1
873380.0000000,495161.0000000,cluster_1
765011.0000000,607246.0000000,cluster_12
898578.0000000,612291.0000000,cluster_1
906772.0000000,510158.0000000,cluster_1
858325.0000000,586062.0000000,cluster_1
795909.0000000,462864.0000000,cluster_1
812634.0000000,554848.0000000,cluster_1
846841.0000000,533595.0000000,cluster_1
810817.0000000,509540.0000000,cluster_1
826192.0000000,577784.0000000,cluster_1
856552.0000000,545271.0000000,cluster_1
848628.0000000,503773.0000000,cluster_1
784291.0000000,581417.0000000,cluster_1
890613.0000000,567037.0000000,cluster_1
870936.0000000,575427.0000000,cluster_1
851166.0000000,532382.0000000,cluster_1
871544.0000000,592403.0000000,cluster_1
870337.0000000,534303.0000000,cluster_1
819580.0000000,545900.0000000,cluster_1
912649.0000000,498734.0000000,cluster_1
870214.0000000,556246.0000000,cluster_1
853279.0000000,560714.0000000,cluster_1
857319.0000000,543529.0000000,cluster_1
878519.0000000,606677.0000000,cluster_1
858057.0000000,542933.0000000,cluster_1
860375.0000000,544804.0000000,cluster_1
888111.0000000,525539.0000000,cluster_1
892877.0000000,544283.0000000,cluster_1
788776.0000000,582930.0000000,cluster_1
875311.0000000,542259.0000000,cluster_1
875248.0000000,462524.0000000,cluster_1
835831.0000000,555864.0000000,cluster_1
885828.0000000,586348.0000000,cluster_1
916704.0000000,609548.0000000,cluster_1
893991.0000000,544467.0000000,cluster_1
866352.0000000,535933.0000000,cluster_1
872247.0000000,494281.0000000,cluster_1
832372.0000000,600070.0000000,cluster_1
902302.0000000,514170.0000000,cluster_1
877298.0000000,565604.0000000,cluster_1
873636.0000000,510687.0000000,cluster_1
854818.0000000,554389.0000000,cluster_1
915666.0000000,506439.0000000,cluster_1
905849.0000000,524809.0000000,cluster_1
862062.0000000,545736.0000000,cluster_1
871981.0000000,649086.0000000,cluster_1
900829.0000000,590250.0000000,cluster_1
859419.0000000,546754.0000000,cluster_1
855983.0000000,534803.0000000,cluster_1
916082.0000000,517633.0000000,cluster_1
874877.0000000,535143.0000000,cluster_1
885963.0000000,528959.0000000,cluster_1
853439.0000000,518568.0000000,cluster_1
855177.0000000,626376.0000000,cluster_1
814249.0000000,488483.0000000,cluster_1
857283.0000000,548467.0000000,cluster_1
865489.0000000,548920.0000000,cluster_1
913686.0000000,576892.0000000,cluster_1
880275.0000000,564545.0000000,cluster_1
861381.0000000,546835.0000000,cluster_1
880958.0000000,588608.0000000,cluster_1
868979.0000000,528502.0000000,cluster_1
872237.0000000,555834.0000000,cluster_1
861868.0000000,549168.0000000,cluster_1
836951.0000000,546244.0000000,cluster_1
836874.0000000,555991.0000000,cluster_1
769546.0000000,554722.0000000,cluster_1
855074.0000000,542557.0000000,cluster_1
868128.0000000,568529.0000000,cluster_1
878859.0000000,540155.0000000,cluster_1
852267.0000000,498220.0000000,cluster_1
874125.0000000,543036.0000000,cluster_1
846646.0000000,548548.0000000,cluster_1
851517.0000000,541076.0000000,cluster_1
806888.0000000,492319.0000000,cluster_1
831779.0000000,577161.0000000,cluster_1
860259.0000000,545444.0000000,cluster_1
892423.0000000,530999.0000000,cluster_1
838442.0000000,506780.0000000,cluster_1
853291.0000000,557685.0000000,cluster_1
730887.0000000,825972.0000000,cluster_4
645233.0000000,927201.0000000,cluster_4
645563.0000000,819480.0000000,cluster_4
573324.0000000,878802.0000000,cluster_4
693699.0000000,822637.0000000,cluster_4
649412.0000000,856993.0000000,cluster_4
684558.0000000,878573.0000000,cluster_4
656658.0000000,854609.0000000,cluster_4
651506.0000000,856097.0000000,cluster_4
618405.0000000,842859.0000000,cluster_4
667280.0000000,765619.0000000,cluster_4
600996.0000000,890782.0000000,cluster_4
674463.0000000,862486.0000000,cluster_4
676694.0000000,851597.0000000,cluster_4
620685.0000000,880813.0000000,cluster_4
716590.0000000,874975.0000000,cluster_4
721401.0000000,951880.0000000,cluster_4
657094.0000000,857640.0000000,cluster_4
644693.0000000,867371.0000000,cluster_4
633601.0000000,861482.0000000,cluster_4
673646.0000000,857346.0000000,cluster_4
657184.0000000,855509.0000000,cluster_4
708244.0000000,871834.0000000,cluster_4
659081.0000000,860560.0000000,cluster_4
657811.0000000,885904.0000000,cluster_4
642843.0000000,909185.0000000,cluster_4
709303.0000000,897538.0000000,cluster_4
610505.0000000,851476.0000000,cluster_4
612648.0000000,772280.0000000,cluster_4
673196.0000000,812941.0000000,cluster_4
673267.0000000,883727.0000000,cluster_4
694451.0000000,863981.0000000,cluster_4
678869.0000000,902492.0000000,cluster_4
690018.0000000,819280.0000000,cluster_4
677983.0000000,890077.0000000,cluster_4
639997.0000000,865965.0000000,cluster_4
709254.0000000,847444.0000000,cluster_4
679799.0000000,858680.0000000,cluster_4
664355.0000000,831472.0000000,cluster_4
659166.0000000,861665.0000000,cluster_4
692386.0000000,863386.0000000,cluster_4
688076.0000000,833905.0000000,cluster_4
680506.0000000,840053.0000000,cluster_4
641840.0000000,886745.0000000,cluster_4
673292.0000000,857105.0000000,cluster_4
622212.0000000,860015.0000000,cluster_4
736557.0000000,897961.0000000,cluster_4
668234.0000000,886696.0000000,cluster_4
675013.0000000,876331.0000000,cluster_4
675902.0000000,853961.0000000,cluster_4
695092.0000000,820091.0000000,cluster_4
730287.0000000,897070.0000000,cluster_4
691716.0000000,873426.0000000,cluster_4
722404.0000000,952207.0000000,cluster_4
678606.0000000,878004.0000000,cluster_4
664156.0000000,846474.0000000,cluster_4
688118.0000000,911574.0000000,cluster_4
674492.0000000,861230.0000000,cluster_4
675382.0000000,836312.0000000,cluster_4
664639.0000000,925795.0000000,cluster_4
626334.0000000,852383.0000000,cluster_4
669690.0000000,842110.0000000,cluster_4
653177.0000000,819935.0000000,cluster_4
674265.0000000,861435.0000000,cluster_4
677404.0000000,883871.0000000,cluster_4
672212.0000000,860894.0000000,cluster_4
715956.0000000,900724.0000000,cluster_4
674236.0000000,877152.0000000,cluster_4
679818.0000000,860064.0000000,cluster_4
578509.0000000,923881.0000000,cluster_4
680381.0000000,823757.0000000,cluster_4
720629.0000000,816515.0000000,cluster_4
640210.0000000,902029.0000000,cluster_4
671772.0000000,860357.0000000,cluster_4
618009.0000000,867493.0000000,cluster_4
672628.0000000,882986.0000000,cluster_4
680261.0000000,863401.0000000,cluster_4
682100.0000000,853708.0000000,cluster_4
681049.0000000,846975.0000000,cluster_4
668567.0000000,856554.0000000,cluster_4
656957.0000000,871011.0000000,cluster_4
662293.0000000,872590.0000000,cluster_4
673953.0000000,835926.0000000,cluster_4
718544.0000000,888401.0000000,cluster_4
648590.0000000,917839.0000000,cluster_4
699124.0000000,824089.0000000,cluster_4
668367.0000000,855686.0000000,cluster_4
675866.0000000,868784.0000000,cluster_4
700098.0000000,894685.0000000,cluster_4
683156.0000000,877209.0000000,cluster_4
661357.0000000,801817.0000000,cluster_4
789095.0000000,895634.0000000,cluster_4
673332.0000000,857517.0000000,cluster_4
627452.0000000,835854.0000000,cluster_4
672059.0000000,860501.0000000,cluster_4
665048.0000000,854911.0000000,cluster_4
683580.0000000,872374.0000000,cluster_4
668839.0000000,882598.0000000,cluster_4
682510.0000000,905902.0000000,cluster_4
671235.0000000,856653.0000000,cluster_4
680228.0000000,843225.0000000,cluster_4
662249.0000000,918050.0000000,cluster_4
674961.0000000,865594.0000000,cluster_4
679211.0000000,886670.0000000,cluster_4
676220.0000000,858214.0000000,cluster_4
567861.0000000,856582.0000000,cluster_2
668228.0000000,858122.0000000,cluster_4
682241.0000000,850176.0000000,cluster_4
712262.0000000,856869.0000000,cluster_4
671325.0000000,856592.0000000,cluster_4
680592.0000000,858526.0000000,cluster_4
683098.0000000,847245.0000000,cluster_4
646816.0000000,829778.0000000,cluster_4
675633.0000000,863416.0000000,cluster_4
677551.0000000,860007.0000000,cluster_4
683656.0000000,842406.0000000,cluster_4
678195.0000000,860537.0000000,cluster_4
700747.0000000,821557.0000000,cluster_4
679054.0000000,898217.0000000,cluster_4
676360.0000000,866112.0000000,cluster_4
665308.0000000,868551.0000000,cluster_4
665775.0000000,845662.0000000,cluster_4
660459.0000000,860658.0000000,cluster_4
670119.0000000,859029.0000000,cluster_4
672068.0000000,874862.0000000,cluster_4
644301.0000000,925034.0000000,cluster_4
704574.0000000,866263.0000000,cluster_4
665660.0000000,828338.0000000,cluster_4
680579.0000000,836946.0000000,cluster_4
682053.0000000,853410.0000000,cluster_4
672544.0000000,859978.0000000,cluster_4
713088.0000000,880834.0000000,cluster_4
680969.0000000,838864.0000000,cluster_4
674151.0000000,853540.0000000,cluster_4
664903.0000000,839150.0000000,cluster_4
641902.0000000,755287.0000000,cluster_4
683610.0000000,910782.0000000,cluster_4
676962.0000000,897430.0000000,cluster_4
594720.0000000,848457.0000000,cluster_4
658748.0000000,777680.0000000,cluster_4
700341.0000000,869730.0000000,cluster_4
640432.0000000,837036.0000000,cluster_4
668519.0000000,860048.0000000,cluster_4
672668.0000000,861428.0000000,cluster_4
638004.0000000,837697.0000000,cluster_4
673071.0000000,856021.0000000,cluster_4
668772.0000000,858570.0000000,cluster_4
636871.0000000,929410.0000000,cluster_4
599612.0000000,859210.0000000,cluster_4
739318.0000000,810528.0000000,cluster_4
654937.0000000,781879.0000000,cluster_4
663095.0000000,949045.0000000,cluster_4
658734.0000000,883214.0000000,cluster_4
647968.0000000,877873.0000000,cluster_4
682699.0000000,851115.0000000,cluster_4
684739.0000000,884934.0000000,cluster_4
667620.0000000,855461.0000000,cluster_4
616281.0000000,845406.0000000,cluster_4
697161.0000000,840318.0000000,cluster_4
679237.0000000,862389.0000000,cluster_4
664260.0000000,859029.0000000,cluster_4
674121.0000000,858589.0000000,cluster_4
700962.0000000,927047.0000000,cluster_4
723397.0000000,859761.0000000,cluster_4
648230.0000000,857418.0000000,cluster_4
677896.0000000,867053.0000000,cluster_4
680828.0000000,839011.0000000,cluster_4
680757.0000000,826912.0000000,cluster_4
673826.0000000,880137.0000000,cluster_4
694897.0000000,834591.0000000,cluster_4
683585.0000000,905984.0000000,cluster_4
671609.0000000,815681.0000000,cluster_4
669748.0000000,863109.0000000,cluster_4
674659.0000000,860894.0000000,cluster_4
659734.0000000,844127.0000000,cluster_4
656156.0000000,868643.0000000,cluster_4
653258.0000000,860766.0000000,cluster_4
684131.0000000,898331.0000000,cluster_4
666516.0000000,859837.0000000,cluster_4
655237.0000000,871554.0000000,cluster_4
653592.0000000,959882.0000000,cluster_4
659280.0000000,845579.0000000,cluster_4
646422.0000000,900526.0000000,cluster_4
627580.0000000,840406.0000000,cluster_4
604546.0000000,847329.0000000,cluster_4
631316.0000000,837043.0000000,cluster_4
705518.0000000,925936.0000000,cluster_4
662898.0000000,884734.0000000,cluster_4
718088.0000000,852181.0000000,cluster_4
666315.0000000,872311.0000000,cluster_4
710082.0000000,881600.0000000,cluster_4
674433.0000000,860605.0000000,cluster_4
685821.0000000,816579.0000000,cluster_4
678856.0000000,850293.0000000,cluster_4
669427.0000000,846395.0000000,cluster_4
687043.0000000,806921.0000000,cluster_4
657981.0000000,866945.0000000,cluster_4
676480.0000000,860779.0000000,cluster_4
704065.0000000,832648.0000000,cluster_4
669178.0000000,866011.0000000,cluster_4
693783.0000000,860206.0000000,cluster_4
683027.0000000,876064.0000000,cluster_4
670957.0000000,810768.0000000,cluster_4
674134.0000000,908464.0000000,cluster_4
637665.0000000,858741.0000000,cluster_4
664325.0000000,877878.0000000,cluster_4
664025.0000000,801796.0000000,cluster_4
672800.0000000,874378.0000000,cluster_4
685124.0000000,873363.0000000,cluster_4
674496.0000000,870664.0000000,cluster_4
684602.0000000,823981.0000000,cluster_4
677769.0000000,841641.0000000,cluster_4
651576.0000000,865180.0000000,cluster_4
650720.0000000,817440.0000000,cluster_4
674472.0000000,860330.0000000,cluster_4
673028.0000000,860593.0000000,cluster_4
683413.0000000,861559.0000000,cluster_4
669638.0000000,842011.0000000,cluster_4
674365.0000000,860819.0000000,cluster_4
687360.0000000,862438.0000000,cluster_4
662684.0000000,813662.0000000,cluster_4
673242.0000000,886958.0000000,cluster_4
674311.0000000,859933.0000000,cluster_4
595580.0000000,798572.0000000,cluster_4
636769.0000000,854047.0000000,cluster_4
685551.0000000,798742.0000000,cluster_4
663945.0000000,828490.0000000,cluster_4
717187.0000000,883275.0000000,cluster_4
706906.0000000,885612.0000000,cluster_4
675988.0000000,841317.0000000,cluster_4
671976.0000000,864630.0000000,cluster_4
669366.0000000,869654.0000000,cluster_4
651216.0000000,815098.0000000,cluster_4
676767.0000000,832479.0000000,cluster_4
657879.0000000,857942.0000000,cluster_4
665828.0000000,868934.0000000,cluster_4
674905.0000000,876286.0000000,cluster_4
640000.0000000,863831.0000000,cluster_4
672818.0000000,881943.0000000,cluster_4
634800.0000000,823669.0000000,cluster_4
658590.0000000,886551.0000000,cluster_4
639463.0000000,847461.0000000,cluster_4
625416.0000000,868848.0000000,cluster_4
672266.0000000,862875.0000000,cluster_4
723173.0000000,872525.0000000,cluster_4
688098.0000000,908495.0000000,cluster_4
673410.0000000,863889.0000000,cluster_4
679788.0000000,889464.0000000,cluster_4
615826.0000000,863168.0000000,cluster_4
598671.0000000,854219.0000000,cluster_4
753254.0000000,840123.0000000,cluster_4
669430.0000000,905798.0000000,cluster_4
726847.0000000,875488.0000000,cluster_4
648443.0000000,845340.0000000,cluster_4
674114.0000000,970756.0000000,cluster_4
675551.0000000,956849.0000000,cluster_4
677459.0000000,896720.0000000,cluster_4
634004.0000000,895206.0000000,cluster_4
653745.0000000,809028.0000000,cluster_4
682420.0000000,846881.0000000,cluster_4
666636.0000000,858686.0000000,cluster_4
682481.0000000,879399.0000000,cluster_4
656834.0000000,885944.0000000,cluster_4
718257.0000000,857481.0000000,cluster_4
672598.0000000,856928.0000000,cluster_4
693997.0000000,774817.0000000,cluster_4
612392.0000000,916853.0000000,cluster_4
671444.0000000,860206.0000000,cluster_4
671404.0000000,857240.0000000,cluster_4
689628.0000000,868984.0000000,cluster_4
704570.0000000,845515.0000000,cluster_4
652233.0000000,886054.0000000,cluster_4
705929.0000000,851313.0000000,cluster_4
682315.0000000,843851.0000000,cluster_4
667131.0000000,849230.0000000,cluster_4
707894.0000000,904500.0000000,cluster_4
649345.0000000,864613.0000000,cluster_4
629998.0000000,877765.0000000,cluster_4
659542.0000000,840985.0000000,cluster_4
621278.0000000,888326.0000000,cluster_4
682304.0000000,876841.0000000,cluster_4
679747.0000000,860939.0000000,cluster_4
663049.0000000,843538.0000000,cluster_4
672876.0000000,844123.0000000,cluster_4
689948.0000000,850548.0000000,cluster_4
696257.0000000,894819.0000000,cluster_4
629377.0000000,853726.0000000,cluster_4
658034.0000000,897179.0000000,cluster_4
696808.0000000,866039.0000000,cluster_4
699668.0000000,863774.0000000,cluster_4
669697.0000000,859388.0000000,cluster_4
606506.0000000,766728.0000000,cluster_4
672474.0000000,868765.0000000,cluster_4
697011.0000000,856357.0000000,cluster_4
708262.0000000,945359.0000000,cluster_4
653181.0000000,886417.0000000,cluster_4
674521.0000000,861127.0000000,cluster_4
729194.0000000,856897.0000000,cluster_4
663168.0000000,859429.0000000,cluster_4
644843.0000000,838626.0000000,cluster_4
672797.0000000,843231.0000000,cluster_4
680677.0000000,868629.0000000,cluster_4
614497.0000000,830844.0000000,cluster_4
646671.0000000,857872.0000000,cluster_4
679242.0000000,853941.0000000,cluster_4
665697.0000000,929571.0000000,cluster_4
749941.0000000,916922.0000000,cluster_4
602365.0000000,916673.0000000,cluster_4
684537.0000000,843821.0000000,cluster_4
